temp,humidity,wind_speed,pressure,aqi,country,city1,city2,date
10,93,8.7,1030,5,France,Auvergne-Rhône-Alpes,Saint-Julien-Chapteuil,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Joseph-de-Riviere,2020-05-23T15:00:00.000Z
14,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Saint-Jeoire,2020-05-23T15:00:00.000Z
11,93,5.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Jean-sur-Veyle,2020-05-23T15:00:00.000Z
13,93,8.7,1030,17,France,Auvergne-Rhône-Alpes,Saint-Jorioz,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Joseph,2020-05-23T15:00:00.000Z
13,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Saint-Jean-le-Vieux,2020-05-23T15:00:00.000Z
12,93,29.6,1029,9,France,Auvergne-Rhône-Alpes,Saint-Jean-en-Royans,2020-05-23T15:00:00.000Z
12,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Soudain,2020-05-23T15:00:00.000Z
15,93,29.6,1029,9,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Muzols,2020-05-23T15:00:00.000Z
11,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Moirans,2020-05-23T15:00:00.000Z
13,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Sixt,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Gonville,2020-05-23T15:00:00.000Z
12,87,15.1,1031,17,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Bournay,2020-05-23T15:00:00.000Z
12,82,33.0,1029,13,France,Auvergne-Rhône-Alpes,Saint-Jean-d'Aulps,2020-05-23T15:00:00.000Z
13,93,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Jean-de-Niost,2020-05-23T15:00:00.000Z
10,95,2.6,1027,9,France,Auvergne-Rhône-Alpes,Saint-Ismier,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Saint-Jean-Bonnefonds,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Hilaire-de-la-Cote,2020-05-23T15:00:00.000Z
12,93,29.6,1029,9,France,Auvergne-Rhône-Alpes,Saint-Hilaire-du-Rosier,2020-05-23T15:00:00.000Z
11,87,12.2,1030,17,France,Auvergne-Rhône-Alpes,Saint-Hilaire,2020-05-23T15:00:00.000Z
14,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Saint-Gervais-les-Bains,2020-05-23T15:00:00.000Z
14,76,5.1,1033,17,France,Auvergne-Rhône-Alpes,Saint-Gervais-d'Auvergne,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Saint-Heand,2020-05-23T15:00:00.000Z
14,82,18.0,1032,17,France,Auvergne-Rhône-Alpes,Saint-Germain-des-Fosses,2020-05-23T15:00:00.000Z
13,91,7.7,1030,17,France,Auvergne-Rhône-Alpes,Saint-Germain-Nuelles,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Germain-Laval,2020-05-23T15:00:00.000Z
10,93,8.7,1030,5,France,Auvergne-Rhône-Alpes,Saint-Germain-Laprade,2020-05-23T15:00:00.000Z
14,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Gerand-le-Puy,2020-05-23T15:00:00.000Z
12,82,20.9,1031,5,France,Auvergne-Rhône-Alpes,Saint-Germain-Lembron,2020-05-23T15:00:00.000Z
13,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Germain-Lespinasse,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Saint-Georges-sur-Allier,2020-05-23T15:00:00.000Z
14,93,29.6,1029,9,France,Auvergne-Rhône-Alpes,Saint-Georges-les-Bains,2020-05-23T15:00:00.000Z
13,84,13.4,1030,17,France,Auvergne-Rhône-Alpes,Saint-Georges-de-Reneins,2020-05-23T15:00:00.000Z
11,95,15.8,1028,9,France,Auvergne-Rhône-Alpes,Saint-Georges-de-Commiers,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Saint-Georges-Haute-Ville,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Saint-Georges-de-Mons,2020-05-23T15:00:00.000Z
13,87,12.2,1030,9,France,Auvergne-Rhône-Alpes,Saint-Genix-sur-Guiers,2020-05-23T15:00:00.000Z
12,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Geoire-en-Valdaine,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Saint-Genis-Pouilly,2020-05-23T15:00:00.000Z
13,76,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Genis-Laval,2020-05-23T15:00:00.000Z
13,76,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Genis-les-Ollieres,2020-05-23T15:00:00.000Z
11,87,5.8,1031,9,France,Auvergne-Rhône-Alpes,Saint-Genest-Lerpt,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Saint-Galmier,2020-05-23T15:00:00.000Z
14,67,18.0,1032,17,France,Auvergne-Rhône-Alpes,Saint-Francois,2020-05-23T15:00:00.000Z
10,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Genest-Malifaux,2020-05-23T15:00:00.000Z
11,91,7.1,1030,17,France,Auvergne-Rhône-Alpes,Saint-Forgeux,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Saint-Genes-Champanelle,2020-05-23T15:00:00.000Z
13,93,8.7,1030,17,France,Auvergne-Rhône-Alpes,Saint-Felix,2020-05-23T15:00:00.000Z
10,93,18.0,1031,5,France,Auvergne-Rhône-Alpes,Saint-Flour,2020-05-23T15:00:00.000Z
15,93,29.6,1029,9,France,Auvergne-Rhône-Alpes,Saint-Felicien,2020-05-23T15:00:00.000Z
12,93,5.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Etienne-sur-Chalaronne,2020-05-23T15:00:00.000Z
13,84,10.1,1029,17,France,Auvergne-Rhône-Alpes,Saint-Etienne-des-Oullieres,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Etienne-de-Saint-Geoirs,2020-05-23T15:00:00.000Z
14,75,33.6,1025,5,France,Auvergne-Rhône-Alpes,Saint-Etienne-de-Fontbellon,2020-05-23T15:00:00.000Z
10,94,15.0,1025,21,France,Auvergne-Rhône-Alpes,Saint-Etienne-de-Cuines,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Etienne-de-Crossey,2020-05-23T15:00:00.000Z
11,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Saint-Etienne-du-Bois,2020-05-23T15:00:00.000Z
15,73,12.9,1033,17,France,Auvergne-Rhône-Alpes,Saint-Eloy-les-Mines,2020-05-23T15:00:00.000Z
11,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Egreve,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Didier-sous-Riverie,2020-05-23T15:00:00.000Z
10,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Saint-Didier-en-Velay,2020-05-23T15:00:00.000Z
12,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Didier-de-la-Tour,2020-05-23T15:00:00.000Z
12,93,5.1,1031,17,France,Auvergne-Rhône-Alpes,Saint-Didier-sur-Chalaronne,2020-05-23T15:00:00.000Z
13,92,11.4,1029,17,France,Auvergne-Rhône-Alpes,Saint-Didier-de-Formans,2020-05-23T15:00:00.000Z
11,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Saint-Denis-les-Bourg,2020-05-23T15:00:00.000Z
12,93,8.7,1031,9,France,Auvergne-Rhône-Alpes,Saint-Denis-en-Bugey,2020-05-23T15:00:00.000Z
13,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Denis-de-Cabanne,2020-05-23T15:00:00.000Z
12,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Saint-Cyr-sur-le-Rhone,2020-05-23T15:00:00.000Z
11,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Saint-Cyr-sur-Menthon,2020-05-23T15:00:00.000Z
12,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Saint-Cyr,2020-05-23T15:00:00.000Z
10,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Cyprien,2020-05-23T15:00:00.000Z
11,76,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Clair-du-Rhone,2020-05-23T15:00:00.000Z
12,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Clair-de-la-Tour,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Christo-en-Jarez,2020-05-23T15:00:00.000Z
12,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Saint-Chef,2020-05-23T15:00:00.000Z
10,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Saint-Cernin,2020-05-23T15:00:00.000Z
13,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Saint-Cergues,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Saint-Bonnet-pres-Riom,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Cassien,2020-05-23T15:00:00.000Z
13,93,8.7,1031,21,France,Auvergne-Rhône-Alpes,Saint-Bonnet-de-Mure,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Saint-Bonnet-les-Oules,2020-05-23T15:00:00.000Z
10,92,25.3,1025,9,France,Auvergne-Rhône-Alpes,Saint-Bon-Tarentaise,2020-05-23T15:00:00.000Z
12,87,12.2,1030,9,France,Auvergne-Rhône-Alpes,Saint-Beron,2020-05-23T15:00:00.000Z
14,74,15.4,1025,9,France,Auvergne-Rhône-Alpes,Saint-Bauzile,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Saint-Beauzire,2020-05-23T15:00:00.000Z
10,87,5.8,1031,9,France,Auvergne-Rhône-Alpes,Saint-Bonnet-le-Chateau,2020-05-23T15:00:00.000Z
12,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Saint-Barthelemy-de-Vals,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Saint-Aupre,2020-05-23T15:00:00.000Z
11,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Antoine-l'Abbaye,2020-05-23T15:00:00.000Z
12,87,12.2,1030,17,France,Auvergne-Rhône-Alpes,Saint-Baldoph,2020-05-23T15:00:00.000Z
12,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Saint-Andre-le-Gaz,2020-05-23T15:00:00.000Z
12,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Saint-Andre-sur-Vieux-Jonc,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Saint-Andre-le-Puy,2020-05-23T15:00:00.000Z
13,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Saint-Andre-de-Corcy,2020-05-23T15:00:00.000Z
12,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Saint-Andeol-le-Chateau,2020-05-23T15:00:00.000Z
11,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Saint-Amant-Tallende,2020-05-23T15:00:00.000Z
13,93,12.2,1030,17,France,Auvergne-Rhône-Alpes,Saint-Alban-Leysse,2020-05-23T15:00:00.000Z
13,93,29.6,1029,5,France,Auvergne-Rhône-Alpes,Saint-Agreve,2020-05-23T15:00:00.000Z
11,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Sail-sous-Couzan,2020-05-23T15:00:00.000Z
12,93,12.2,1031,17,France,Auvergne-Rhône-Alpes,Saint-Alban-de-Roche,2020-05-23T15:00:00.000Z
11,92,10.0,1030,17,France,Auvergne-Rhône-Alpes,Sain-Bel,2020-05-23T15:00:00.000Z
12,93,8.7,1031,9,France,Auvergne-Rhône-Alpes,Ruy,2020-05-23T15:00:00.000Z
17,75,24.8,1024,9,France,Auvergne-Rhône-Alpes,Ruoms,2020-05-23T15:00:00.000Z
13,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Rumilly,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Rozier-en-Donzy,2020-05-23T15:00:00.000Z
10,93,8.7,1030,9,France,Auvergne-Rhône-Alpes,Rosieres,2020-05-23T15:00:00.000Z
11,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Roybon,2020-05-23T15:00:00.000Z
13,87,12.2,1030,9,France,Auvergne-Rhône-Alpes,Romagnieu,2020-05-23T15:00:00.000Z
12,82,18.0,1032,17,France,Auvergne-Rhône-Alpes,Romagnat,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Roisey,2020-05-23T15:00:00.000Z
11,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Roiffieux,2020-05-23T15:00:00.000Z
13,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Rochetaillee-sur-Saone,2020-05-23T15:00:00.000Z
17,72,62.6,1026,17,France,Auvergne-Rhône-Alpes,Rochegude,2020-05-23T15:00:00.000Z
11,87,5.8,1031,9,France,Auvergne-Rhône-Alpes,Roche-la-Moliere,2020-05-23T15:00:00.000Z
14,75,33.6,1025,9,France,Auvergne-Rhône-Alpes,Rochemaure,2020-05-23T15:00:00.000Z
12,93,12.2,1031,17,France,Auvergne-Rhône-Alpes,Roche,2020-05-23T15:00:00.000Z
11,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Rives,2020-05-23T15:00:00.000Z
10,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Riotord,2020-05-23T15:00:00.000Z
11,93,18.0,1031,5,France,Auvergne-Rhône-Alpes,Riom-es-Montagnes,2020-05-23T15:00:00.000Z
12,67,18.0,1032,17,France,Auvergne-Rhône-Alpes,Riorges,2020-05-23T15:00:00.000Z
13,76,12.2,1031,21,France,Auvergne-Rhône-Alpes,Rillieux-la-Pape,2020-05-23T15:00:00.000Z
10,95,7.7,1027,9,France,Auvergne-Rhône-Alpes,Revel,2020-05-23T15:00:00.000Z
10,93,8.7,1030,9,France,Auvergne-Rhône-Alpes,Retournac,2020-05-23T15:00:00.000Z
13,91,2.6,1029,17,France,Auvergne-Rhône-Alpes,Reyrieux,2020-05-23T15:00:00.000Z
13,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Reventin-Vaugris,2020-05-23T15:00:00.000Z
11,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Renage,2020-05-23T15:00:00.000Z
11,93,5.1,1031,9,France,Auvergne-Rhône-Alpes,Replonges,2020-05-23T15:00:00.000Z
11,67,18.0,1032,17,France,Auvergne-Rhône-Alpes,Renaison,2020-05-23T15:00:00.000Z
13,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Randan,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Reignier-Esery,2020-05-23T15:00:00.000Z
12,84,11.1,1029,17,France,Auvergne-Rhône-Alpes,Regny,2020-05-23T15:00:00.000Z
15,68,5.1,1032,17,France,Auvergne-Rhône-Alpes,Quinssaines,2020-05-23T15:00:00.000Z
13,92,11.1,1029,17,France,Auvergne-Rhône-Alpes,Quincieux,2020-05-23T15:00:00.000Z
12,93,5.1,1031,17,France,Auvergne-Rhône-Alpes,Quincie-en-Beaujolais,2020-05-23T15:00:00.000Z
13,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Quintenas,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Puy-Guillaume,2020-05-23T15:00:00.000Z
12,87,23.8,1029,9,France,Auvergne-Rhône-Alpes,Publier,2020-05-23T15:00:00.000Z
14,74,15.4,1025,5,France,Auvergne-Rhône-Alpes,Privas,2020-05-23T15:00:00.000Z
12,93,8.7,1031,9,France,Auvergne-Rhône-Alpes,Priay,2020-05-23T15:00:00.000Z
10,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Precieux,2020-05-23T15:00:00.000Z
15,68,5.1,1032,17,France,Auvergne-Rhône-Alpes,Premilhat,2020-05-23T15:00:00.000Z
8,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Praz-sur-Arly,2020-05-23T15:00:00.000Z
13,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Pouilly-sous-Charlieu,2020-05-23T15:00:00.000Z
13,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Pringy,2020-05-23T15:00:00.000Z
12,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Pouilly-les-Nonains,2020-05-23T15:00:00.000Z
11,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Pouilly-les-Feurs,2020-05-23T15:00:00.000Z
13,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Porcieu-Amblagnieu,2020-05-23T15:00:00.000Z
13,91,7.1,1030,17,France,Auvergne-Rhône-Alpes,Pontcharra-sur-Turdine,2020-05-23T15:00:00.000Z
11,93,12.2,1030,21,France,Auvergne-Rhône-Alpes,Pontcharra,2020-05-23T15:00:00.000Z
12,93,33.0,1029,9,France,Auvergne-Rhône-Alpes,Pont-en-Royans,2020-05-23T15:00:00.000Z
11,93,5.1,1031,9,France,Auvergne-Rhône-Alpes,Pont-de-Veyle,2020-05-23T15:00:00.000Z
11,94,15.4,1030,13,France,Auvergne-Rhône-Alpes,Pont-de-Vaux,2020-05-23T15:00:00.000Z
13,93,8.7,1031,17,France,Auvergne-Rhône-Alpes,Pont-de-Cheruy,2020-05-23T15:00:00.000Z
12,93,8.7,1031,9,France,Auvergne-Rhône-Alpes,Pont-d'Ain,2020-05-23T15:00:00.000Z
12,82,18.0,1032,17,France,Auvergne-Rhône-Alpes,Pont-du-Chateau,2020-05-23T15:00:00.000Z
13,76,12.2,1031,17,France,Auvergne-Rhône-Alpes,Pont-Eveque,2020-05-23T15:00:00.000Z
10,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Pont-Salomon,2020-05-23T15:00:00.000Z
11,95,10.3,1030,9,France,Auvergne-Rhône-Alpes,Poncin,2020-05-23T15:00:00.000Z
13,92,9.7,1029,17,France,Auvergne-Rhône-Alpes,Pommiers,2020-05-23T15:00:00.000Z
11,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Polminhac,2020-05-23T15:00:00.000Z
11,91,7.9,1030,17,France,Auvergne-Rhône-Alpes,Pollionnay,2020-05-23T15:00:00.000Z
11,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Polliat,2020-05-23T15:00:00.000Z
11,87,8.7,1030,5,France,Auvergne-Rhône-Alpes,Polignac,2020-05-23T15:00:00.000Z
13,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Poisy,2020-05-23T15:00:00.000Z
11,95,9.7,1028,9,France,Auvergne-Rhône-Alpes,Poisat,2020-05-23T15:00:00.000Z
11,82,20.9,1031,9,France,Auvergne-Rhône-Alpes,Plauzat,2020-05-23T15:00:00.000Z
16,77,59.7,1027,17,France,Auvergne-Rhône-Alpes,Pierrelatte,2020-05-23T15:00:00.000Z
14,76,5.1,1033,17,France,Auvergne-Rhône-Alpes,Pionsat,2020-05-23T15:00:00.000Z
11,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Pierrefort,2020-05-23T15:00:00.000Z
11,95,18.2,1028,9,France,Auvergne-Rhône-Alpes,Pierre-Chatel,2020-05-23T15:00:00.000Z
11,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Pleaux,2020-05-23T15:00:00.000Z
13,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Peyrins,2020-05-23T15:00:00.000Z
12,82,18.0,1032,17,France,Auvergne-Rhône-Alpes,Peschadoires,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Pers-Jussy,2020-05-23T15:00:00.000Z
12,87,23.8,1029,9,France,Auvergne-Rhône-Alpes,Perrignier,2020-05-23T15:00:00.000Z
13,76,12.2,1031,17,France,Auvergne-Rhône-Alpes,Pierre-Benite,2020-05-23T15:00:00.000Z
13,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Perouges,2020-05-23T15:00:00.000Z
13,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Perreux,2020-05-23T15:00:00.000Z
11,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Peronnas,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Peron,2020-05-23T15:00:00.000Z
10,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Perigneux,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Peillonnex,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Perignat-les-Sarlieve,2020-05-23T15:00:00.000Z
12,93,12.2,1031,13,France,Auvergne-Rhône-Alpes,Peaugres,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Perignat-sur-Allier,2020-05-23T15:00:00.000Z
10,93,8.7,1030,5,France,Auvergne-Rhône-Alpes,Paulhaguet,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Pelussin,2020-05-23T15:00:00.000Z
12,82,18.0,1032,17,France,Auvergne-Rhône-Alpes,Paslieres,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Panissieres,2020-05-23T15:00:00.000Z
13,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Oullins,2020-05-23T15:00:00.000Z
12,67,12.2,1031,17,France,Auvergne-Rhône-Alpes,Ouches,2020-05-23T15:00:00.000Z
13,87,23.8,1029,9,France,Auvergne-Rhône-Alpes,Ornex,2020-05-23T15:00:00.000Z
12,93,12.2,1031,17,France,Auvergne-Rhône-Alpes,Oytier-Saint-Oblas,2020-05-23T15:00:00.000Z
12,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Orlienas,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Orleat,2020-05-23T15:00:00.000Z
11,87,15.1,1031,9,France,Auvergne-Rhône-Alpes,Noyarey,2020-05-23T15:00:00.000Z
12,87,12.2,1030,17,France,Auvergne-Rhône-Alpes,Novalaise,2020-05-23T15:00:00.000Z
14,93,12.2,1030,9,France,Auvergne-Rhône-Alpes,Ordonnaz,2020-05-23T15:00:00.000Z
11,95,13.8,1028,9,France,Auvergne-Rhône-Alpes,Notre-Dame-de-Mesage,2020-05-23T15:00:00.000Z
15,72,62.6,1026,17,France,Auvergne-Rhône-Alpes,Nyons,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Orcet,2020-05-23T15:00:00.000Z
12,82,18.0,1032,17,France,Auvergne-Rhône-Alpes,Noiretable,2020-05-23T15:00:00.000Z
13,93,12.2,1031,21,France,Auvergne-Rhône-Alpes,Nievroz,2020-05-23T15:00:00.000Z
14,82,33.0,1029,9,France,Auvergne-Rhône-Alpes,Neydens,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Nohanent,2020-05-23T15:00:00.000Z
13,76,12.2,1031,17,France,Auvergne-Rhône-Alpes,Neuville-sur-Saone,2020-05-23T15:00:00.000Z
12,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Nivolas-Vermelle,2020-05-23T15:00:00.000Z
16,52,20.9,1031,13,France,Auvergne-Rhône-Alpes,Neuvy,2020-05-23T15:00:00.000Z
10,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Neuveglise,2020-05-23T15:00:00.000Z
11,91,11.7,1026,9,France,Auvergne-Rhône-Alpes,Neuvecelle,2020-05-23T15:00:00.000Z
12,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Neuville-sur-Ain,2020-05-23T15:00:00.000Z
10,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Neussargues-Moissac,2020-05-23T15:00:00.000Z
12,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Neuville-les-Dames,2020-05-23T15:00:00.000Z
15,68,5.1,1032,17,France,Auvergne-Rhône-Alpes,Neris-les-Bains,2020-05-23T15:00:00.000Z
11,87,5.8,1031,17,France,Auvergne-Rhône-Alpes,Neulise,2020-05-23T15:00:00.000Z
13,93,8.7,1030,9,France,Auvergne-Rhône-Alpes,Nantua,2020-05-23T15:00:00.000Z
14,67,12.2,1031,13,France,Auvergne-Rhône-Alpes,Neuilly-le-Real,2020-05-23T15:00:00.000Z
10,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Murat,2020-05-23T15:00:00.000Z
10,100,23.8,1031,5,France,Auvergne-Rhône-Alpes,Naucelles,2020-05-23T15:00:00.000Z
12,82,20.9,1031,17,France,Auvergne-Rhône-Alpes,Mozac,2020-05-23T15:00:00.000Z
13,93,8.7,1030,13,France,Auvergne-Rhône-Alpes,Moye,2020-05-23T15:00:00.000Z
13,87,12.2,1030,13,France,Auvergne-Rhône-Alpes,Mouxy,2020-05-23T15:00:00.000Z
10,78,25.9,1028,17,France,Auvergne-Rhône-Alpes,Moutiers,2020-05-23T15:00:00.000Z
13,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Mours-Saint-Eusebe,2020-05-23T15:00:00.000Z
16,59,15.1,1031,13,France,Auvergne-Rhône-Alpes,Moulins,2020-05-23T15:00:00.000Z
12,87,23.8,1029,13,France,Auvergne-Rhône-Alpes,Morzine,2020-05-23T15:00:00.000Z
12,90,18.2,1029,17,France,Auvergne-Rhône-Alpes,Morance,2020-05-23T15:00:00.000Z
16,72,62.6,1026,17,France,Auvergne-Rhône-Alpes,Montsegur-sur-Lauzon,2020-05-23T15:00:00.000Z
11,87,5.8,1031,13,France,Auvergne-Rhône-Alpes,Montrond-les-Bains,2020-05-23T15:00:00.000Z
11,91,6.1,1030,17,France,Auvergne-Rhône-Alpes,Montrottier,2020-05-23T15:00:00.000Z
11,94,15.4,1030,9,France,Auvergne-Rhône-Alpes,Montrevel-en-Bresse,2020-05-23T15:00:00.000Z
12,76,12.2,1031,17,France,Auvergne-Rhône-Alpes,Mornant,2020-05-23T15:00:00.000Z
13,93,12.2,1031,9,France,Auvergne-Rhône-Alpes,Morestel,2020-05-23T15:00:00.000Z
11,87,23.8,1029,9,France,Auvergne-Rhône-Alpes,Montreal-la-Cluse,2020-05-23T15:00:00.000Z
14,93,29.6,1029,13,France,Auvergne-Rhône-Alpes,Montmeyran,2020-05-23T15:00:00.000Z
12,84,11.9,1029,17,France,Auvergne-Rhône-Alpes,Montmerle-sur-Saone,2020-05-23T15:00:00.000Z
15,81,13.0,1033,17,France,Auvergne-Rhône-Alpes,Montmarault,2020-05-23T15:00:00.000Z
12,87,2.9,1031,9,France,Auvergne-Rhône-Alpes,Montferrat,2020-05-23T15:00:00.000Z
13,93,8.7,1031,21,France,Auvergne-Rhône-Alpes,Montluel,2020-05-23T15:00:00.000Z
